generation,i,fitness,hash,mom_hash,dad_hash,values
8,141,[-4.706036056558345, 0.6663131640931006],1256530678237479632,-2234595610853098129,-5189739778006230795,-0.9153406623105367  3.6558472047807395
8,142,[-4.381124627708756, 0.06064129206525093],8105782480615510449,4089585063634824964,-804198353015724027,-0.6580539920226887  4.073588950169615
8,143,[-5.57236084768093, 4.505041003934384],-7733158106485021082,-2340939904413755952,7864786093632055691,2.839664164139384  0.6964893684241158
8,144,[-4.781377865418558, 2.25848238316445],-5189739778006230795,-2340939904413755952,7864786093632055691,-0.49556066202288385  3.6558472047807395
8,145,[-4.451840417808191, 3.8734500147450914],8405831060580899248,5076442711971294013,-4257070570654558229,-2.582908298483914  3.1147122016594064
8,146,[-8.206489727802587, 4.163734289106199],-5329924080881319059,6296871463693823058,5738105860065615211,0.7158410473406658  0.6814005584256924
8,147,[-6.3536140673336, 9.946256499572243],-5758760348439080303,-5064312875206697341,-5981369407913283564,1.071523353166893  1.9986955668677764
8,148,[-5.525085264078109, -0.2930690735774375],-3729514574719282985,6296871463693823058,5738105860065615211,2.715207372188991  -1.1947251278350333
8,149,[-4.747085296899621, 4.404323364567073],992300420695969728,-5189739778006230795,4180698500103997594,0.7158410473406658  3.6558472047807395
9,0,[-7.74453157850651, 6.509077730897862],5996803704052444427,-5064312875206697341,4309608658364620066,1.071523353166893  0.6964893684241158
9,1,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,2238945912646344404,-1.3640403604323872  -1.1947251278350333
9,2,[-6.436262549078969, -5.783670301543528],-8269089510704590432,-2001341698598202929,9183578185913300734,-1.8403688066295611  -1.2112259744388898
9,3,[-6.03597222813632, -6.018663512046925],-4667667468863176965,2225633518638447313,-3210260639228384907,-1.8938270488248876  -1.66889500936364
9,4,[-5.798708892013375, -4.81185319871401],3498130194506355557,2792027068554551336,-4282508684112440428,-1.8403688066295611  -2.0093033384997536
9,5,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4180698500103997594,-4280136589382756114,-0.9153406623105367  -1.2112259744388898
9,6,[-7.9205530809284195, 0.2754048041831003],8030788206892242672,-5329924080881319059,7306983419834674634,-0.9457081568516523  0.6814005584256924
9,7,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
9,8,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
9,9,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,10,[-7.400683482430306, -4.429854492801598],6002336117607125115,-461035496807281931,6002336117607125115,-0.9153406623105367  -1.1947251278350333
9,11,[-8.320845232451283, -1.4257122143834948],-5242266907456427606,6177223521688947233,5894217620076757281,-0.9153406623105367  -0.08311315899965699
9,12,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,13,[-7.42442153387596, -1.0777552550002025],-1133036024487419496,-5329924080881319059,-7586458919264163464,0.7158410473406658  -1.305697610867369
9,14,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-4210165331819050953,-1.8403688066295611  -1.1947251278350333
9,15,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-4210165331819050953,-1.8403688066295611  -1.1947251278350333
9,16,[-7.3715780144886836, -1.420098238309323],6663397098051488589,-5329924080881319059,-7586458919264163464,-1.3640403604323872  0.6814005584256924
9,17,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,2238945912646344404,-1.3640403604323872  -1.1947251278350333
9,18,[-7.73975712056306, -2.7708609722588893],-6482940335116471749,-4750645571073032014,9127990390401948417,-0.4172314089038167  -1.2112259744388898
9,19,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2001341698598202929,9183578185913300734,-0.49556066202288385  -1.881330575298017
9,20,[-7.4356405650115, -2.55664376996746],-1102826675719693572,4622013132403924555,8379028964651529136,-1.4115872029585685  0.4497434527122941
9,21,[-7.42442153387596, -1.0777552550002025],-1133036024487419496,-5329924080881319059,-7586458919264163464,0.7158410473406658  -1.305697610867369
9,22,[-6.943089177422825, -6.3404426741245],9127990390401948417,-2001341698598202929,9127990390401948417,-1.3640403604323872  -1.2112259744388898
9,23,[-6.390088466051056, -5.467158003945796],2225633518638447313,-6711682150742972815,2225633518638447313,-1.8938270488248876  -1.1947251278350333
9,24,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4180698500103997594,-4280136589382756114,-0.9153406623105367  -1.2112259744388898
9,25,[-7.400683482430306, -4.429854492801598],6002336117607125115,-461035496807281931,6002336117607125115,-0.9153406623105367  -1.1947251278350333
9,26,[-5.678880693855063, -3.9910976484646774],8054129953452448273,8054129953452448273,2225633518638447313,-1.8938270488248876  -2.1017933873818064
9,27,[-7.612502013343349, -3.2985514297198164],-804198353015724027,-120326830832151469,-2361605712977341644,-0.6580539920226887  -1.1947251278350333
9,28,[-7.400683482430306, -4.429854492801598],6002336117607125115,-461035496807281931,6002336117607125115,-0.9153406623105367  -1.1947251278350333
9,29,[-6.943089177422825, -6.3404426741245],9127990390401948417,-2001341698598202929,9127990390401948417,-1.3640403604323872  -1.2112259744388898
9,30,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,2238945912646344404,-1.3640403604323872  -1.1947251278350333
9,31,[-6.83562737066439, -2.3731421823740018],8043275958746323369,2225633518638447313,6151989577999760066,-1.8938270488248876  -0.17811182527675573
9,32,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2001341698598202929,9183578185913300734,-0.49556066202288385  -1.881330575298017
9,33,[-6.409309885364316, -0.6980600447312025],55482082049963775,4622013132403924555,8379028964651529136,-0.4172314089038167  -2.184682768301033
9,34,[-6.679326036664248, -0.5279692940734586],-6717401335773580152,2225633518638447313,2792027068554551336,-1.8938270488248876  0.6964893684241158
9,35,[-7.133257972562066, 1.183978058352948],8068696673911437185,-5064312875206697341,6177223521688947233,1.071523353166893  -1.305697610867369
9,36,[-6.282868382684415, -6.063735724436613],8133914013310287967,8133914013310287967,8133914013310287967,-1.3640403604323872  -1.881330575298017
9,37,[-7.224990985404625, -5.075214151232856],-1958243238603423733,2265226740299122277,-7586458919264163464,-0.9676850060533182  -1.305697610867369
9,38,[-7.269361807673356, -4.815765455474175],6177223521688947233,4444928757645507498,-1133036024487419496,-0.9153406623105367  -1.305697610867369
9,39,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,2238945912646344404,-1.3640403604323872  -1.1947251278350333
9,40,[-7.612502013343349, -3.2985514297198164],-804198353015724027,-120326830832151469,-2361605712977341644,-0.6580539920226887  -1.1947251278350333
9,41,[-7.602195460104562, -3.0920060805501146],-4750645571073032014,-7586458919264163464,2120496313480002693,-0.4172314089038167  -1.305697610867369
9,42,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2001341698598202929,9183578185913300734,-0.49556066202288385  -1.881330575298017
9,43,[-7.621468860227001, -1.3006675034998967],-1677734190793769086,-120326830832151469,-2361605712977341644,0.6142577857210139  -1.2112259744388898
9,44,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,8761464756044282886,0.7158410473406658  -1.2112259744388898
9,45,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,8761464756044282886,0.7158410473406658  -1.2112259744388898
9,46,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,47,[-6.378791323308089, -5.531923858327147],668226158676829696,-347530612034611234,2225633518638447313,-1.8938270488248876  -1.2112259744388898
9,48,[-7.945027937947574, 0.5093342170707387],-2940698736804902350,-461035496807281931,-3204928994346412254,-0.9153406623105367  0.6964893684241158
9,49,[-7.477301361895425, -0.012679201404558693],2238945912646344404,-3362988940361617454,2238945912646344404,0.8279403414917148  -1.1947251278350333
9,50,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,2238945912646344404,-1.3640403604323872  -1.1947251278350333
9,51,[-6.282868382684415, -6.063735724436613],8133914013310287967,8133914013310287967,8133914013310287967,-1.3640403604323872  -1.881330575298017
9,52,[-6.226705020079148, -2.421819419655263],-461035496807281931,-461035496807281931,6002336117607125115,-0.9153406623105367  -2.184682768301033
9,53,[-6.119429548681556, -5.458398626602202],6605468850605712938,2224152940170385526,-2498825868394608033,-1.4115872029585685  -2.0093033384997536
9,54,[-6.119429548681556, -5.458398626602202],6605468850605712938,2224152940170385526,-2498825868394608033,-1.4115872029585685  -2.0093033384997536
9,55,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
9,56,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,8761464756044282886,0.7158410473406658  -1.2112259744388898
9,57,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4180698500103997594,8761464756044282886,0.7158410473406658  -1.2112259744388898
9,58,[-4.747085296899621, 4.404323364567073],992300420695969728,3050565851061433874,-2498825868394608033,0.7158410473406658  3.6558472047807395
9,59,[-7.926162210626861, 5.378695126108434],3392968686663210266,-4210165331819050953,-5064312875206697341,1.071523353166893  0.4497434527122941
9,60,[-6.893525082981592, -6.430215729431721],-5161750854605233051,-3604343494643615434,4180698500103997594,-1.4115872029585685  -1.2112259744388898
9,61,[-6.436262549078969, -5.783670301543528],-8269089510704590432,-2001341698598202929,9183578185913300734,-1.8403688066295611  -1.2112259744388898
9,62,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,63,[-7.400683482430306, -4.429854492801598],6002336117607125115,-461035496807281931,6002336117607125115,-0.9153406623105367  -1.1947251278350333
9,64,[-6.448890066964388, -5.8347850922220434],-6751507920894521702,-5064312875206697341,4309608658364620066,-1.8286253594175363  -1.2112259744388898
9,65,[-7.79792574937818, 1.3868476886985541],7085618451800346004,-461035496807281931,7685377284191492402,-0.9153406623105367  0.8418928182363512
9,66,[-7.563013658546252, -3.223596236402826],-269046934554763194,7685377284191492402,6177223521688947233,-0.49556066202288385  -1.305697610867369
9,67,[-8.441910990773666, 3.081336620167235],8056588352754220460,-4373195597039812352,2238945912646344404,0.8279403414917148  -0.17811182527675573
9,68,[-7.3812724189619345, -4.49462034718295],4444928757645507498,4180698500103997594,-4280136589382756114,-0.9153406623105367  -1.2112259744388898
9,69,[-6.312444784360603, -5.853068966618372],-4645508365914587394,-6536794746661150697,-5714477400289350287,-1.8938270488248876  -1.305697610867369
9,70,[-7.76392697271584, -2.706095117877538],2120496313480002693,2120496313480002693,2265226740299122277,-0.4172314089038167  -1.1947251278350333
9,71,[-7.720661694633815, -2.837685273730249],-7446291740726911975,6002336117607125115,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
9,72,[-7.493165500591506, -1.621812611791122],-6991468715385186176,-120326830832151469,6177223521688947233,0.6142577857210139  -1.305697610867369
9,73,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,74,[-7.373061326668243, -1.1831245245941502],-4544366846924266018,-4280136589382756114,-2498825868394608033,0.7158410473406658  -1.3451459399244312
9,75,[-6.686220412125399, -0.6115794225119704],-8842396422308486957,-5329924080881319059,2225633518638447313,-1.8938270488248876  0.6814005584256924
9,76,[-6.580741092821116, -4.217913397495063],-947505002430521080,6177223521688947233,9183578185913300734,-0.9153406623105367  -1.881330575298017
9,77,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-3604343494643615434,4180698500103997594,0.7158410473406658  -1.1947251278350333
9,78,[-7.236600826494913, 1.5051231666441733],-5064312875206697341,-5758760348439080303,8251955462738630165,1.071523353166893  -1.2112259744388898
9,79,[-6.693109536769008, 5.801571046632214],555150587415920540,-5758760348439080303,8251955462738630165,0.1881574714653862  1.9986955668677764
9,80,[-6.474981153561394, 0.8943720470436081],5402728969260815951,3043456225782320078,2238945912646344404,0.8279403414917148  -2.0093033384997536
9,81,[-8.428558026945268, 2.101503436142088],-2340939904413755952,2792027068554551336,-4282508684112440428,-0.49556066202288385  0.6964893684241158
9,82,[-7.74453157850651, 6.509077730897862],5996803704052444427,-5064312875206697341,4309608658364620066,1.071523353166893  0.6964893684241158
9,83,[-6.312444784360603, -5.853068966618372],-4645508365914587394,-6536794746661150697,-5714477400289350287,-1.8938270488248876  -1.305697610867369
9,84,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-6711682150742972815,-4210165331819050953,-1.8403688066295611  -1.1947251278350333
9,85,[-6.378791323308089, -5.531923858327147],668226158676829696,-347530612034611234,2225633518638447313,-1.8938270488248876  -1.2112259744388898
9,86,[-6.390088466051056, -5.467158003945796],2225633518638447313,-6711682150742972815,2225633518638447313,-1.8938270488248876  -1.1947251278350333
9,87,[-6.152589171688762, -5.368625571294982],6846823404887710918,-3362988940361617454,-4282508684112440428,-1.3640403604323872  -2.0093033384997536
9,88,[-5.798708892013375, -4.81185319871401],3498130194506355557,2792027068554551336,-4282508684112440428,-1.8403688066295611  -2.0093033384997536
9,89,[-7.720661694633815, -2.837685273730249],-7446291740726911975,6002336117607125115,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
